"snapshot-date","sku","fnsku","asin","product-name","condition","sales-rank","product-group","total-quantity","sellable-quantity","unsellable-quantity","inv-age-0-to-90-days","inv-age-91-to-180-days","inv-age-181-to-270-days","inv-age-271-to-365-days","inv-age-365-plus-days","units-shipped-last-24-hrs","units-shipped-last-7-days","units-shipped-last-30-days","units-shipped-last-90-days","units-shipped-last-180-days","units-shipped-last-365-days","weeks-of-cover-t7","weeks-of-cover-t30","weeks-of-cover-t90","weeks-of-cover-t180","weeks-of-cover-t365","num-afn-new-sellers","num-afn-used-sellers","currency","your-price","sales-price","lowest-afn-new-price","lowest-afn-used-price","lowest-mfn-new-price","lowest-mfn-used-price","qty-to-be-charged-ltsf-12-mo","qty-in-long-term-storage-program","qty-with-removals-in-progress","projected-ltsf-12-mo","per-unit-volume","is-hazmat","in-bound-quantity","asin-limit","inbound-recommend-quantity","qty-to-be-charged-ltsf-6-mo","projected-ltsf-6-mo"
"2021-02-13T18:30:00+00:00","amzn1.fba.v1.UGPNg60jvN1ErkXih0mt9MExEIE","X0019C609B","B07YM824BP","(Renewed) Pigeon by Stovekraft Aluminium Non-Stick Biriyani Pot with Lid, 3.5 Litres, Red","No Listing","0","gl_kitchen","2","2","0","2","0","0","0","0","0","0","0","0","1","1","Infinite","Infinite","Infinite","52.0","104.0","0","0","INR","0.00","0.00","0.00","0.00","0.00","0.00","0","0",,"0.00","7677.664837","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","PB-57J5-FAK1","X0019AIJ65","B07KX5Z1X1","Bajaj 1.2 Liters Electric Kettle (Black)","New","17727","gl_kitchen","7","5","2","5","0","0","0","0","1","10","47","142","142","142","0.5","0.42553191489362","0.4577464788732","0.9154929577465","1.830985915493","6","0","INR","1584.00","1584.00","1584.00","0.00","1584.00","0.00","0","0",,"0.00","8650.54902","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","CJ-898G-RY8N","X0019A8UDR","B082L239D7","Bajaj Ivora Crimson Red 800 Watts, 3 Jar Mixer Grinder with Anti-Germ & Anti-dust Coating-Red","No Listing","21508","gl_kitchen","1","0","1","0","0","0","0","0","3","7","33","70","94","94","1.1428571428571428","0.96969696969697","1.4857142857143","2.2127659574468","4.4255319148936","10","0","INR","0.00","0.00","4072.00","0.00","4169.00","0.00","0","0",,"0.00","28234.862048","N","8","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","3H-NW3B-AFWY","X001961BD7","B01GHYPQ8I","Panasonic Super MX-AC300S 550-Watt Mixer Grinder with 3 Jars (Blue)","New","41011","gl_kitchen","7","7","0","7","0","0","0","0","0","0","1","6","7","7","Infinite","64.0","34.6666666666667","59.4285714285714","118.8571428571429","8","0","INR","4500.00","4500.00","4499.00","0.00","4625.00","0.00","0","0",,"0.00","48226.655705","N","9","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","ZY-UTBT-MW0R","X00194D0SX","B08D1154GD","WAHL WMMC6-0224 3 in 1 Full Back Sheet Cushion (Grey)","New","279844","gl_personal_care_appliances","1","1","0","0","1","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","2","0","INR","15495.00","15495.00","13705.00","0.00","0.00","0.00","0","0",,"0.00","52773.550994","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","T9-NVCA-70KS","X00191N8O7","B084L6MSSN","Samsung 80 cm (32 Inches) HD Ready LED TV UA32T4010ARXXL (Black) (2020 model)","No Listing","1263","gl_home_entertainment","1","1","0","1","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","0","0","INR","0.00","0.00","0.00","0.00","0.00","0.00","0","0",,"0.00","57452.804579","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","H0-XMLX-QXKM","X00190YKU9","B07SKW6DHW","Prestige Breeze 4 Burner LP Gas Table GTB 04","New","154527","gl_kitchen","9","9","0","0","9","0","0","0","0","0","0","0","1","1","Infinite","Infinite","Infinite","234.0","468.0","9","0","INR","8480.00","8480.00","6295.00","0.00","8480.00","0.00","0","0",,"0.00","82687.681688","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","FO-WGHK-PE1D","X001907DA3","B07JRCV3W1","Prestige Edge Gas Table PEBS 02 - Black","New","5303","gl_kitchen","6","6","0","6","0","0","0","0","0","0","0","6","6","6","Infinite","Infinite","13.0","26.0","52.0","5","0","INR","6720.00","6720.00","6400.00","0.00","6199.00","0.00","0","0",,"0.00","60963.493964","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","FBA15D4QJLLJ.missing","X0018SM1RB","B01DXUNV22","Panasonic MX-AC400 Silver -4-Jar Super Mixer Grinder 550W","No Listing","138222","gl_kitchen","10","10","0","0","10","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","9","0","INR","0.00","0.00","4985.00","0.00","5568.00","0.00","0","0",,"0.00","48577.786652","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","5T-W1IS-4U6P","X0018R78PH","B07RHSQ1N2","Bajaj GX 8 750-Watt Mixer Grinder with 3 Jars","New","2569","gl_kitchen","4","4","0","4","0","0","0","0","0","0","2","97","137","137","Infinite","8.0","0.5360824742268","0.7591240875912","1.5182481751825","3","0","INR","3335.00","3335.00","3159.00","0.00","0.00","0.00","0","0",,"0.00","28268.713716","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","UK-X009-WIO6","X0018PK3X3","B08J3V6QGC","(Renewed) Micromax X744 (BT Calling, Power Saving Mode, 2200mAh, Blue)","New","0","gl_wireless","1","1","0","1","0","0","0","0","0","0","0","3","14","14","Infinite","Infinite","4.3333333333333","1.8571428571429","3.7142857142857","1","0","INR","1145.00","1145.00","1145.00","0.00","0.00","0.00","0","0",,"0.00","697.37554","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","6J-OOL1-NORZ","X0018PGZM1","B08J7S6JVN","(Renewed) Micromax X756 Blue","New","0","gl_wireless","2","2","0","2","0","0","0","0","0","0","0","0","7","7","Infinite","Infinite","Infinite","7.4285714285714","14.8571428571429","2","0","INR","849.00","849.00","845.00","0.00","0.00","0.00","0","0",,"0.00","788.031648","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","IF-K6J8-2541","X0018NB7CV","B07P3JHPQR","Bajaj Stormix 750-Watt Mixer Grinder with 3 Jars (Silver and grey)","New","26126","gl_kitchen","4","4","0","4","0","0","0","0","0","0","0","7","64","64","Infinite","Infinite","44.5714285714286","9.75","19.5","12","0","INR","3990.00","3990.00","3625.00","0.00","3790.00","0.00","0","0",,"0.00","25611.576259","N","20","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","8N-NXOH-54QB","X0018N59L1","B082FYNYVG","Bajaj GX 3701 750 Watts Mixer Grinder with 3 Jars (Black)","New","7524","gl_kitchen","2","1","1","1","0","0","0","0","0","0","59","96","96","96","Infinite","0.06779661016949","0.1354166666667","0.2708333333333","0.5416666666667","7","0","INR","3584.00","3584.00","3480.00","0.00","3675.00","0.00","0","0",,"0.00","24642.342155","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","9J-1ZJH-ZFUE","X0018MM6P9","B082DV8T3T","Bajaj GX 3501 500 Watts Mixer Grinder with 3 Jars (Black)","New","41233","gl_kitchen","5","5","0","5","0","0","0","0","0","3","3","5","9","9","5.666666666666667","22.66666666666667","44.2","49.1111111111111","98.2222222222222","3","0","INR","2476.00","2476.00","2476.00","0.00","2499.00","0.00","0","0",,"0.00","18878.842244","N","12","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","M6-6C2S-A5ZM","X0018M1OCF","B07C7M8HDJ","Orient Electric Wind Pro Wall-80 400mm Wall Fan (White/Blue Tint)","New","93279","gl_kitchen","4","4","0","4","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","6","0","INR","2281.00","2281.00","2281.00","0.00","2330.00","0.00","0","0",,"0.00","42617.307064","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","RP-ARKK-SZSB","X0018HS03L","B08HD2T8CV","(Renewed) Micromax X421 Phone (Black and Red)","New","0","gl_wireless","3","3","0","3","0","0","0","0","0","0","3","5","6","6","Infinite","4.0","7.8","13.0","26.0","1","0","INR","699.00","699.00","699.00","0.00","0.00","0.00","0","0",,"0.00","125.000274","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","RC-73N8-WCH2","X00187SDY7","B00A328L9C","Panasonic MX-AC350-A (Blue) Super Mixer Grinder 550-Watt 3-Jar","New","210853","gl_kitchen","4","4","0","4","0","0","0","0","0","0","1","3","8","8","Infinite","20.0","21.6666666666667","16.25","32.5","5","0","INR","4625.00","4625.00","4270.00","0.00","4628.00","0.00","0","0",,"0.00","40110.568084","N","1","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","7I-KPTE-667A","X00187PUBL","B00A328D1S","Panasonic SR-WA18H(E) 660-Watt Automatic Cooker Warmer 4.4 Litre (Blue)","New","2990","gl_kitchen","18","18","0","18","0","0","0","0","2","18","36","138","220","220","3.1666666666666665","6.33333333333333","5.3695652173913","6.7363636363636","13.4727272727273","9","0","INR","2080.00","2080.00","1999.00","0.00","2375.00","0.00","0","0",,"0.00","17645.638785","N","39","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","G0-LWKH-2HLU","X00187IZAJ","B007PZKN2S","Panasonic MX-AC220-H 550-Watt 2-Jar Super Mixer Grinder (Grey)","New","24467","gl_kitchen","21","21","0","21","0","0","0","0","0","4","11","31","49","49","28.5","41.45454545454545","47.8064516129032","60.4897959183673","120.9795918367347","5","0","INR","3598.00","3598.00","3598.00","0.00","3950.00","0.00","0","0",,"0.00","28722.590994","N","93","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","J2-34OT-EIRT","X0018661CT","B07M8FRCY4","Prestige Edge Gas Table PEPS 03 L - Pastel","New","12661","gl_kitchen","6","6","0","6","0","0","0","0","0","0","0","0","2","2","Infinite","Infinite","Infinite","78.0","156.0","7","0","INR","9640.00","9640.00","9100.00","0.00","9200.00","0.00","0","0",,"0.00","67787.252879","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","0K-OYMU-W4KX","X001861LJR","B07XD1ZFJQ","OPPO Reno3 Pro (Sky White, 8GB RAM, 128GB Storage) Without Offer","New","0","gl_wireless","10","10","0","10","0","0","0","0","1","1","17","17","17","17","30.0","7.05882352941176","22.9411764705882","45.8823529411765","91.7647058823529","2","0","INR","22974.00","22974.00","22970.00","0.00","23499.00","0.00","0","0",,"0.00","1374.519042","N","20","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","9Q-IVM8-6D5R","X00185Q611","B06ZYB6TW5","Tefal Delicia Non-Stick Sauce Pan with Lid, 16cm (Greyish Black)","New","68522","gl_kitchen","3","3","0","0","3","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","9","0","INR","1215.00","1215.00","1020.00","0.00","1130.00","0.00","0","0",,"0.00","6084.138791","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","GV-JU04-H6W3","X00184Z27V","B0835JYNY4","Maharaja Whiteline MX-220 1000 W Ultramax HD 3 Stainless Steel Jar Mixer Grinder (Black with Chrome Finish)","New","7628","gl_kitchen","28","28","0","28","0","0","0","0","1","12","44","120","166","166","17.333333333333332","18.90909090909091","22.5333333333333","32.578313253012","65.1566265060241","4","0","INR","4219.00","4219.00","4215.00","0.00","4203.00","0.00","0","0",,"0.00","50743.551508","N","180","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","IF-7LZ4-UNJ6","X00184Z253","B0835JPTNG","Maharaja Whiteline MX-222 800W Ultramax Elite 3 Stainless Steel Jar + 1 Juicer Jar Mixer Grinder (Red with Chrome Finish)","New","7555","gl_kitchen","44","44","0","44","0","0","0","0","0","2","3","3","3","3","120.0","320.0","1040.0","2080.0","4160.0","3","0","INR","3748.00","3748.00","3748.00","0.00","0.00","0.00","0","0",,"0.00","53792.118151","N","196","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","XB-ZCCY-G6VS","X00184YXG7","B086199CWG","Maharaja Whiteline Odacio Plus 550-Watt Juicer Mixer Grinder with 3 Jars (Black/Silver)","No Listing","2888","gl_kitchen","47","47","0","47","0","0","0","0","0","0","26","295","1094","1094","Infinite","25.69230769230769","7.3593220338983","3.9689213893967","7.9378427787934","0","0","INR","0.00","0.00","0.00","0.00","0.00","0.00","0","0",,"0.00","43213.34286","N","120","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","96-XCC6-6BWB","X00184YUDD","B07Q82PCL3","Maharaja Whiteline Turbo DLX 750-Watt Mixer Grinder with 3 Jars (Black)","New","151417","gl_kitchen","5","5","0","5","0","0","0","0","1","2","7","10","88","88","14.5","16.57142857142857","37.7","8.5681818181818","17.1363636363636","4","0","INR","2659.00","2659.00","2659.00","0.00","2659.00","0.00","0","0",,"0.00","39717.733327","N","24","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","TV-W17F-8FQV","X00184YSAX","B01FUDY6P6","Maharaja Whiteline Viva 1-Litre Kettle (White/Black)","New","46876","gl_kitchen","12","12","0","12","0","0","0","0","0","2","13","26","26","26","78.0","48.0","78.0","156.0","312.0","5","0","INR","872.00","872.00","872.00","0.00","872.00","0.00","0","0",,"0.00","4746.88544","N","144","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","KM-YTEI-D4LB","X00184X7JV","B06Y44KDRT","Maharaja Whiteline MG Livo Mixer Grinder, 500W, 3 Jars (Red)","New","9707","gl_kitchen","37","37","0","37","0","0","0","0","0","3","12","12","41","41","93.0","93.0","302.25","176.9268292682927","353.8536585365854","4","0","INR","2056.00","2056.00","2049.00","0.00","2499.00","0.00","0","0",,"0.00","25749.988899","N","242","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","AE-TA8Q-U9O6","X00184V3BZ","B07VP5MGYT","Maharaja Whiteline MX-213 Joy Turbo HD 1000W Mixer Grinder Premium Black and Silver","New","2160","gl_kitchen","19","19","0","19","0","0","0","0","0","2","5","5","5","5","45.5","72.8","236.6","473.2","946.4","6","0","INR","3945.00","3945.00","3945.00","0.00","3945.00","0.00","0","0",,"0.00","44385.314315","N","72","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","X3-QMF3-GGA3","X00184HTJ5","B07LFRQN48","Orient Electric Aeroslim 1200mm BLDC motor Smart Ceiling Fan with IOT, Remote & Under light (White Marble)","New","14814","gl_kitchen","4","4","0","4","0","0","0","0","0","0","1","8","8","8","Infinite","16.0","6.5","13.0","26.0","4","0","INR","8490.00","8490.00","8199.00","0.00","8250.00","0.00","0","0",,"0.00","87780.192731","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","6K-GJNW-5WU2","X00184HSMD","B07KKY7BSD","Orient Electric Bladeless Fan with Remote (40 Watts)","New","38316","gl_kitchen","4","4","0","4","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","3","0","INR","5491.00","5491.00","5491.00","0.00","5840.00","0.00","0","0",,"0.00","47548.904471","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","XW-K2US-WO54","X00180SGMN","B07G81ZP59","Wonderchef Ferro Cast-Iron Oval Casserole with Lid- 29cm, 4.4L, 3.5mm, Purple","New","62521","gl_kitchen","3","3","0","0","3","0","0","0","0","0","1","1","1","1","Infinite","12.0","39.0","78.0","156.0","3","0","INR","4466.00","4466.00","2804.00","0.00","0.00","0.00","0","0",,"0.00","13837.204232","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","FJ-Y246-BZJB","X0017WXL7H","B008LN5TVS","Morphy Richards SM3007(G) 700-Watt 2 Slice Grill Toaster (White)","New","84571","gl_kitchen","3","3","0","3","0","0","0","0","0","0","7","9","22","22","Infinite","8.57142857142857","21.6666666666667","17.7272727272727","35.4545454545455","11","0","INR","1675.00","1675.00","1589.00","0.00","1890.00","0.00","0","0",,"0.00","8681.005691","N","12","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","JC-9ASN-OTGU","X0017V5KL3","B01MFA2KUW","Sujata SuperMix SM Mixer Grinder, 900W, 3 Jars (White)","New","3486","gl_kitchen","13","13","0","13","0","0","0","0","8","48","69","357","401","401","2.1458333333333335","5.97101449275362","3.750700280112","6.6783042394015","13.356608478803","7","0","INR","5185.00","5185.00","5185.00","0.00","5165.00","0.00","0","0",,"0.00","43902.528472","N","90","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","UP-1MQ1-LZMS","X0017UY6TB","B07GL4Z8KY","Wahl 319 Twirl 2 Curl 19mm Curling Tongs (Multicolor)","New","92593","gl_personal_care_appliances","2","2","0","0","0","2","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","3","0","INR","2500.00","2500.00","1725.00","0.00","0.00","0.00","0","0",,"0.00","2786.731118","N","0","0","0","1","49.35"
"2021-02-13T18:30:00+00:00","WC-36NH-NW87","X0017URUTJ","B08D12TTLR","WAHL WMFM6-0124 Air Pressure Foot Massager (Gray-Beige)","New","146321","gl_personal_care_appliances","1","1","0","0","1","0","0","0","0","0","0","0","1","2","Infinite","Infinite","Infinite","26.0","26.0","2","0","INR","10806.00","10806.00","10086.00","0.00","0.00","0.00","0","0",,"0.00","21563.687321","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","KT-FBXV-HUWF","X0017ULV7L","B08D121791","WAHL WMMP6-0124 3D Shiatsu Massage Pillow (Gray)","New","45456","gl_personal_care_appliances","1","1","0","1","0","0","0","0","0","0","0","0","4","5","Infinite","Infinite","Infinite","6.5","10.4","2","0","INR","5099.00","5099.00","5040.00","0.00","0.00","0.00","0","0",,"0.00","11211.672623","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","1N-T75C-DRN4","X0017SNLZD","B08D16FL56","WAHL WMHM6-0124 Swan Trigger Point Massager (Black)","New","23893","gl_personal_care_appliances","2","2","0","2","0","0","0","0","0","0","0","5","24","31","Infinite","Infinite","5.2","2.1666666666667","3.3548387096774","2","0","INR","2180.00","2180.00","2076.00","0.00","0.00","0.00","0","0",,"0.00","4545.009986","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","65-CEA5-X2ZO","X0017O2E3H","B07B4C3KBK","Wahl 05439-1024 Super Dry Turbo- 2000Watts (Red)","New","42110","gl_personal_care_appliances","32","32","0","32","0","0","0","0","0","1","18","19","31","41","32.0","7.11111111111111","21.8947368421053","26.8387096774194","40.5853658536585","2","0","INR","3402.00","3402.00","3382.00","0.00","3380.00","0.00","0","0",,"0.00","6144.781467","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","GF-3KCS-4AID","X0017N336Z","B07FL3WRX5","Nutri-Blend Complete Kitchen Machine, 22000 RPM Mixer-Grinder, Blender, Chopper, Juicer, SS Blades, 4 Unbreakable Jars, 2 Years Warranty, 400W-Black, Includes Recipe Book By Chef Sanjeev Kapoor","New","1386","gl_kitchen","42","42","0","42","0","0","0","0","7","25","131","274","315","315","3.6","2.74809160305344","4.2700729927007","7.4285714285714","14.8571428571429","6","0","INR","3398.00","3398.00","3398.00","0.00","0.00","0.00","0","0",,"0.00","15552.034179","N","48","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","VO-DR09-P59K","X0017KBDXD","B07T2Q4CR6","Panasonic 1.5 Ton 3 Star (2019 Range) CSCU-LC18VKY Split AC (White) ₹","No Listing","800219","gl_major_appliances","1","1","0","1","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","0","0","INR","0.00","0.00","0.00","0.00","0.00","0.00","0","0",,"0.00","133200.292549","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","M6-9RXU-6TGG","X0017IYW8N","B084KW3NJD","Prestige Svachh, 20266, 2 L, Alpha Baby Handi, with deep lid for Spillage Control","New","122","gl_kitchen","12","12","0","12","0","0","0","0","0","0","0","0","73","73","Infinite","Infinite","Infinite","4.2739726027397","8.5479452054795","11","0","INR","1930.00","1930.00","1647.00","0.00","1632.00","0.00","0","0",,"0.00","15968.547116","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","DD-IGYA-2RYT","X0017IYV8T","B0843YLJ7J","Prestige Svachh Deluxe Alpha 10 Litre Stainless Steel Pressure Cooker","New","122","gl_kitchen","16","16","0","16","0","0","0","0","0","0","0","0","69","78","Infinite","Infinite","Infinite","6.0289855072464","10.6666666666667","8","0","INR","3900.00","3900.00","3690.00","0.00","3775.00","0.00","0","0",,"0.00","35524.921236","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","UL-S2FH-7QJG","X0017IYUVR","B0843Z2ZFF","Prestige Svachh Deluxe Alpha 8 Litre Stainless Steel Pressure Cooker","New","122","gl_kitchen","12","12","0","11","1","0","0","0","0","0","0","5","84","108","Infinite","Infinite","31.2","3.7142857142857","5.7777777777778","9","0","INR","3530.00","3530.00","3289.00","0.00","3174.00","0.00","0","0",,"0.00","30520.06697","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","68-SU5G-Y3WV","X0017IYFI5","B084KWFGBJ","Prestige Svachh, 20268, 4 L, Alpha Junior handi, with deep lid for Spillage Control","New","59432","gl_kitchen","7","7","0","1","6","0","0","0","0","0","0","1","4","4","Infinite","Infinite","91.0","45.5","91.0","8","0","INR","2650.00","2650.00","2410.00","0.00","2390.00","0.00","0","0",,"0.00","27794.401069","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","19-RQGM-GU47","X0017IXOEV","B084KZ6HVK","Prestige Svachh, 20265, 1.5 L, Alpha with glass Lid, with deep lid for Spillage Control","New","122","gl_kitchen","1","1","0","1","0","0","0","0","0","0","2","4","44","47","Infinite","2.0","3.25","0.5909090909091","1.1063829787234","7","0","INR","1910.00","1910.00","1799.00","0.00","1764.50","0.00","0","0",,"0.00","10419.862896","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","BQ-UY3A-NC37","X0017IXNOH","B084KYJ1CV","Prestige Svachh, 20255, 5 L, Deep Pressure Pan, with deep lid for Spillage Control","New","122","gl_kitchen","10","10","0","10","0","0","0","0","0","0","0","2","45","45","Infinite","Infinite","65.0","5.7777777777778","11.5555555555556","9","0","INR","2720.00","2720.00","2445.00","0.00","2419.00","0.00","0","0",,"0.00","20309.394238","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","WU-I8SD-NC7P","X0017IWG2R","B08456S2YN","Prestige Svachh Clip-on 3.5 Litre Hard Anodised Pressure Kadai","New","1382","gl_kitchen","6","6","0","6","0","0","0","0","0","0","0","0","0","0","Infinite","Infinite","Infinite","Infinite","Infinite","14","0","INR","3630.00","3630.00","3440.00","0.00","3460.00","0.00","0","0",,"0.00","37116.009553","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","W4-91TA-NOBO","X0017IWDS9","B08456S23V","Prestige Svachh Clip-on 5 Litre Stainless Steel Pressure Handi","New","2572","gl_kitchen","10","10","0","10","0","0","0","0","0","0","0","2","21","21","Infinite","Infinite","65.0","12.3809523809524","24.7619047619048","10","0","INR","3840.00","3840.00","3580.00","0.00","3620.00","0.00","0","0",,"0.00","27410.860273","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","SB-9P6I-8ISO","X0017IWD8J","B08456Q13Y","Prestige Svachh Clip-on 3.5 Litre Stainless Steel Pressure Kadai","New","2572","gl_kitchen","1","1","0","1","0","0","0","0","0","0","0","1","70","82","Infinite","Infinite","13.0","0.3714285714286","0.6341463414634","13","0","INR","3630.00","3630.00","3180.00","0.00","3450.00","0.00","0","0",,"0.00","25792.256589","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","VD-45WN-2OM9","X0017IWD61","B08456Q13X","Prestige Svachh Clip-on Mini Hard Anodized 3 Litre Pressure Handi","New","1382","gl_kitchen","2","2","0","2","0","0","0","0","0","0","0","0","24","26","Infinite","Infinite","Infinite","2.1666666666667","4.0","9","0","INR","3280.00","3280.00","2899.00","0.00","3115.00","0.00","0","0",,"0.00","30045.234016","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","JA-QS4H-U7VJ","X0017IWD0H","B08456LD4N","Prestige Svachh Clip-on Mini Stainless Steel 3 Litre Pressure Handi","New","0","gl_kitchen","9","9","0","9","0","0","0","0","0","0","0","0","9","26","Infinite","Infinite","Infinite","26.0","18.0","8","0","INR","3280.00","3280.00","3120.00","0.00","3120.00","0.00","0","0",,"0.00","18513.549729","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","9E-IBMQ-F8RU","X0017IW9F1","B08456FXS1","Prestige Svachh Clip-on 5 Litre Stainless Steel Pressure cooker","New","2572","gl_kitchen","6","6","0","6","0","0","0","0","0","0","0","0","24","24","Infinite","Infinite","Infinite","6.5","13.0","16","0","INR","3840.00","3840.00","3299.00","0.00","3460.00","0.00","0","0",,"0.00","29112.597878","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","9G-FDSI-J2RS","X0017IW8IT","B00QWSPFI6","Prestige Popular Plus Induction Base Pressure Cooker, 10 Litres, Silver","New","66905","gl_kitchen","37","37","0","37","0","0","0","0","1","1","2","5","19","19","37.0","74.0","96.2","50.6315789473684","101.2631578947368","7","0","INR","2930.00","2930.00","2780.00","0.00","2785.00","0.00","0","0",,"0.00","30996.068111","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","JV-HVQH-NJEZ","X0017IW8AR","B00N12TFN2","Prestige Popular Plus Induction Base Pressure Cooker, 7.5 Litres, Silver","New","27456","gl_kitchen","2","2","0","2","0","0","0","0","0","2","3","6","46","46","1.0","2.66666666666667","4.3333333333333","1.1304347826087","2.2608695652174","3","0","INR","2500.00","2500.00","2490.00","0.00","2385.00","0.00","0","0",,"0.00","24561.846016","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","ZW-FZM8-9OS3","X0017IW83J","B00QWPXC8E","Prestige Popular Plus Induction Base Pressure Cooker, 6.5 Litres, Silver","New","77775","gl_kitchen","54","54","0","54","0","0","0","0","0","0","0","7","7","7","Infinite","Infinite","100.2857142857143","200.5714285714286","401.1428571428571","5","0","INR","2200.00","2200.00","2085.00","0.00","2239.00","0.00","0","0",,"0.00","22149.269082","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","W2-SIZZ-CUCH","X0017IUELR","B002RL8XBI","Prestige Popular Aluminium Pressure Cooker, 6 Litres, Silver","New","229","gl_kitchen","21","21","0","21","0","0","0","0","0","1","1","5","36","36","21.0","84.0","54.6","15.1666666666667","30.3333333333333","4","0","INR","1960.00","1960.00","1865.00","0.00","1999.00","0.00","0","0",,"0.00","20784.093653","N","0","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","WQ-0EPE-G826","X0017FUL3B","B07NCWTK5J","Prestige Magic Glass Top GTMC 03","New","646","gl_kitchen","31","31","0","31","0","0","0","0","0","0","0","1","4","14","Infinite","Infinite","715.0","357.5","204.2857142857143","18","0","INR","3880.00","3880.00","3730.00","0.00","3880.00","0.00","0","0",,"0.00","53360.632436","N","24","0","0","0","0.00"
"2021-02-13T18:30:00+00:00","V8-4GDD-URXU","X0017FS5A7","B081GK71X7","Prestige Induction PIC 31.0 V4","New","195475","gl_kitchen","4","4","0","4","0","0","0","0","0","0","0","0","17","17","Infinite","Infinite","Infinite","6.1176470588235","12.2352941176471","4","0","INR","3220.00","3220.00","2975.00","0.00","2975.00","0.00","0","0",,"0.00","13192.999014","N","0","0","0","0","0.00"
